date,2. high,3. low,Amazon
2003-04-28,29.19,28.6,
2003-04-29,29.04,28.61,
2003-04-30,29.0,28.38,
2003-05-01,28.7,28.15,
2003-05-02,29.4599,28.55,
2003-05-05,30.05,29.01,
2003-05-06,31.18,29.8,
2003-05-07,30.86,30.03,
2003-05-08,30.764,30.22,
2003-05-09,30.99,30.2,
2003-05-12,31.8,30.67,
2003-05-13,33.49,31.44,
2003-05-14,33.19,32.44,
2003-05-15,32.75,32.2,
2003-05-16,33.161,32.38,
2003-05-19,32.97,31.4,
2003-05-20,32.13,31.17,
2003-05-21,31.84,31.16,
2003-05-22,33.299,31.29,
2003-05-23,33.05,32.47,
2003-05-27,35.03,32.45,
2003-05-28,35.73,34.65,
2003-05-29,35.97,34.7,
2003-05-30,36.09,34.999,
2003-06-02,36.678,35.35,
2003-06-03,35.309,34.68,
2003-06-04,35.6,34.7,
2003-06-05,35.84,34.61,
2003-06-06,36.26,33.25,
2003-06-09,34.47,33.08,
2003-06-10,34.38,32.83,
2003-06-11,34.81,33.6,
2003-06-12,35.4,34.71,
2003-06-13,35.45,34.05,
2003-06-16,35.85,34.08,
2003-06-17,36.37,35.25,
2003-06-18,37.24,35.35,
2003-06-19,36.75,35.38,
2003-06-20,35.875,34.84,
2003-06-23,35.86,35.03,
2003-06-24,35.82,34.54,
2003-06-25,36.13,35.15,
2003-06-26,36.84,35.06,
2003-06-27,37.09,36.18,
2003-06-30,36.821,36.02,
2003-07-01,37.29,35.7,
2003-07-02,37.89,37.14,
2003-07-03,38.16,37.02,
2003-07-07,39.1,37.95,
2003-07-08,40.83,38.75,
2003-07-09,40.73,39.87,
2003-07-10,39.5,38.2,
2003-07-11,38.3,37.1,
2003-07-14,39.61,38.24,
2003-07-15,39.61,37.62,
2003-07-16,38.52,37.32,
2003-07-17,37.3,36.04,
2003-07-18,36.85,34.79,
2003-07-21,36.0,34.6,
2003-07-22,36.0,34.0,
2003-07-23,40.25,37.35,
2003-07-24,43.1,40.58,
2003-07-25,41.65,39.75,
2003-07-28,42.18,40.87,
2003-07-29,42.5,41.06,
2003-07-30,41.27,40.45,
2003-07-31,41.97,40.67,
2003-08-01,41.63,39.78,
2003-08-04,40.29,38.95,
2003-08-05,39.85,38.63,
2003-08-06,39.95,38.28,
2003-08-07,39.34,38.59,
2003-08-08,39.4,38.63,
2003-08-11,39.04,38.35,
2003-08-12,39.96,38.31,
2003-08-13,40.47,39.71,
2003-08-14,40.37,39.65,
2003-08-15,40.38,39.97,
2003-08-18,43.24,40.38,
2003-08-19,44.19,42.92,
2003-08-20,43.939,43.01,
2003-08-21,45.91,43.87,
2003-08-22,46.95,44.81,
2003-08-25,46.16,44.53,
2003-08-26,46.14,45.11,
2003-08-27,46.07,45.26,
2003-08-28,46.0,44.81,
2003-08-29,46.44,45.72,
2003-09-02,47.45,46.01,
2003-09-03,47.75,45.86,
2003-09-04,47.39,46.04,
2003-09-05,47.48,46.1,
2003-09-08,47.35,46.06,
2003-09-09,47.38,46.3,
2003-09-10,47.23,46.06,
2003-09-11,46.35,44.77,
2003-09-12,45.781,44.73,
2003-09-15,45.77,45.23,
2003-09-16,46.25,45.05,
2003-09-17,46.86,45.545,
2003-09-18,48.24,45.94,
2003-09-19,47.97,47.35,
2003-09-22,47.53,46.2,
2003-09-23,50.92,47.35,
2003-09-24,51.3,49.6,
2003-09-25,50.95,49.28,
2003-09-26,50.46,48.3,
2003-09-29,49.97,48.4,
2003-09-30,49.76,48.35,
2003-10-01,49.28,47.51,
2003-10-02,50.2,48.68,
2003-10-03,53.22,51.03,
2003-10-06,54.24,52.59,
2003-10-07,56.25,53.95,
2003-10-08,56.28,55.12,
2003-10-09,59.1,57.4,
2003-10-10,58.33,57.439,
2003-10-13,58.69,57.44,
2003-10-14,59.98,57.8,
2003-10-15,60.41,58.43,
2003-10-16,59.91,58.09,
2003-10-17,59.9,58.65,
2003-10-20,60.24,58.92,
2003-10-21,61.15,59.01,
2003-10-22,56.15,53.73,
2003-10-23,54.52,52.91,
2003-10-24,54.94,53.0,
2003-10-27,55.25,54.5,
2003-10-28,56.9,54.549,
2003-10-29,57.15,56.0,
2003-10-30,57.52,55.57,
2003-10-31,56.13,54.38,
2003-11-03,56.8,54.31,
2003-11-04,57.49,56.06,
2003-11-05,56.99,56.08,
2003-11-06,56.87,54.75,
2003-11-07,55.7,54.0,
2003-11-10,54.0,51.736,
2003-11-11,52.75,50.76,
2003-11-12,54.29,52.11,
2003-11-13,55.13,53.57,
2003-11-14,54.78,52.21,
2003-11-17,52.19,49.58,
2003-11-18,50.978,48.45,
2003-11-19,49.85,47.67,
2003-11-20,50.46,48.34,
2003-11-21,49.2,47.76,
2003-11-24,51.45,48.65,
2003-11-25,53.3,51.25,
2003-11-26,53.54,51.869,
2003-11-28,54.06,52.83,
2003-12-01,54.75,53.049,
2003-12-02,54.75,53.85,
2003-12-03,54.25,51.36,
2003-12-04,52.43,50.75,
2003-12-05,52.7,51.2,
2003-12-08,52.2,50.12,
2003-12-09,51.65,49.3,
2003-12-10,50.17,48.31,
2003-12-11,51.15,49.19,
2003-12-12,51.31,49.92,
2003-12-15,52.25,50.05,
2003-12-16,49.8,48.63,
2003-12-17,49.61,47.0,
2003-12-18,48.89,47.45,
2003-12-19,49.41,48.26,
2003-12-22,50.1,48.7,
2003-12-23,52.62,49.77,
2003-12-24,53.88,52.15,
2003-12-26,54.94,53.14,
2003-12-29,53.84,52.13,
2003-12-30,53.5,52.6,
2003-12-31,53.48,52.4,
2004-01-01,,,10.0
2004-01-02,53.13,51.43,
2004-01-05,53.6,51.37,
2004-01-06,53.5,52.74,
2004-01-07,52.66,50.94,
2004-01-08,52.095,50.03,
2004-01-09,52.15,49.1,
2004-01-12,53.03,50.8,
2004-01-13,54.99,52.41,
2004-01-14,55.99,54.15,
2004-01-15,56.78,54.62,
2004-01-16,56.37,55.27,
2004-01-20,56.84,55.41,
2004-01-21,56.94,55.64,
2004-01-22,57.82,56.24,
2004-01-23,57.61,56.62,
2004-01-26,57.2,56.3,
2004-01-27,57.74,55.66,
2004-01-28,54.45,51.62,
2004-01-29,52.06,48.6,
2004-01-30,51.37,49.3,
2004-02-01,,,10.0
2004-02-02,50.65,47.95,
2004-02-03,48.28,44.52,
2004-02-04,45.91,44.3,
2004-02-05,47.09,45.904,
2004-02-06,46.73,45.51,
2004-02-09,46.8,45.7,
2004-02-10,46.25,45.51,
2004-02-11,47.363,45.54,
2004-02-12,48.1,46.71,
2004-02-13,47.7,46.24,
2004-02-17,46.45,44.8,
2004-02-18,45.37,44.64,
2004-02-19,46.16,44.65,
2004-02-20,45.38,44.73,
2004-02-23,45.253,43.35,
2004-02-24,43.94,42.23,
2004-02-25,43.29,42.5,
2004-02-26,43.85,43.0,
2004-02-27,43.6,42.52,
2004-03-01,43.48,42.58,9.0
2004-03-02,43.49,41.86,
2004-03-03,43.38,41.65,
2004-03-04,44.47,43.1,
2004-03-05,44.83,43.53,
2004-03-08,45.06,43.13,
2004-03-09,43.89,42.27,
2004-03-10,43.2,41.46,
2004-03-11,42.37,41.04,
2004-03-12,42.61,41.3,
2004-03-15,42.8,40.92,
2004-03-16,42.36,41.26,
2004-03-17,43.45,42.59,
2004-03-18,43.2,42.21,
2004-03-19,43.75,42.63,
2004-03-22,41.85,40.51,
2004-03-23,41.74,39.85,
2004-03-24,40.38,39.15,
2004-03-25,42.2,40.0,
2004-03-26,42.49,41.29,
2004-03-29,42.8,41.97,
2004-03-30,43.93,42.56,
2004-03-31,44.0,42.95,
2004-04-01,44.84,43.3,9.0
2004-04-02,46.25,45.25,
2004-04-05,47.09,45.59,
2004-04-06,46.97,45.75,
2004-04-07,46.8,45.39,
2004-04-08,48.15,47.0,
2004-04-12,48.37,47.57,
2004-04-13,48.34,46.36,
2004-04-14,47.66,45.98,
2004-04-15,47.6,46.0,
2004-04-16,47.1,45.3337,
2004-04-19,47.27,45.12,
2004-04-20,47.81,45.18,
2004-04-21,46.49,44.91,
2004-04-22,49.1,45.89,
2004-04-23,46.8873,45.51,
2004-04-26,47.76,46.15,
2004-04-27,48.8,46.79,
2004-04-28,48.35,46.64,
2004-04-29,47.08,45.51,
2004-04-30,46.35,43.31,
2004-05-01,,,10.0
2004-05-03,45.15,43.41,
2004-05-04,44.57,43.7,
2004-05-05,45.05,43.95,
2004-05-06,44.25,42.77,
2004-05-07,44.18,41.68,
2004-05-10,42.147,40.57,
2004-05-11,43.04,41.9,
2004-05-12,43.15,41.25,
2004-05-13,44.13,42.25,
2004-05-14,43.92,42.76,
2004-05-17,42.59,41.7,
2004-05-18,42.4,41.83,
2004-05-19,43.27,41.47,
2004-05-20,41.97,40.8,
2004-05-21,41.48,40.55,
2004-05-24,42.3,41.17,
2004-05-25,43.86,41.39,
2004-05-26,45.0,43.67,
2004-05-27,47.83,44.85,
2004-05-28,48.68,46.88,
2004-06-01,50.45,47.7,10.0
2004-06-02,51.21,49.77,
2004-06-03,50.35,49.32,
2004-06-04,51.51,50.0,
2004-06-07,51.99,50.65,
2004-06-08,52.12,51.1,
2004-06-09,51.83,50.01,
2004-06-10,50.47,49.26,
2004-06-14,49.99,49.04,
2004-06-15,50.6,49.49,
2004-06-16,50.75,49.91,
2004-06-17,50.91,49.41,
2004-06-18,50.28,49.4,
2004-06-21,50.3,49.25,
2004-06-22,49.79,48.24,
2004-06-23,51.0,48.35,
2004-06-24,51.94,50.69,
2004-06-25,51.93,50.87,
2004-06-28,54.04,52.2,
2004-06-29,53.94,52.65,
2004-06-30,54.7,53.42,
2004-07-01,54.04,52.05,10.0
2004-07-02,53.24,51.83,
2004-07-06,52.6,50.49,
2004-07-07,52.03,50.24,
2004-07-08,49.97,48.47,
2004-07-09,50.001,47.82,
2004-07-12,49.35,48.03,
2004-07-13,49.98,48.87,
2004-07-14,50.4,48.89,
2004-07-15,49.67,48.12,
2004-07-16,49.06,46.78,
2004-07-19,47.26,45.15,
2004-07-20,47.85,46.12,
2004-07-21,47.6,44.52,
2004-07-22,46.07,43.64,
2004-07-23,42.76,39.56,
2004-07-26,40.24,38.33,
2004-07-27,39.91,38.8,
2004-07-28,39.57,37.38,
2004-07-29,38.96,38.02,
2004-07-30,39.42,38.23,
2004-08-01,,,11.0
2004-08-02,38.76,37.81,
2004-08-03,39.08,37.23,
2004-08-04,37.46,36.4,
2004-08-05,37.48,35.38,
2004-08-06,36.67,34.85,
2004-08-09,36.3,34.85,
2004-08-10,37.2,35.55,
2004-08-11,36.9,35.6,
2004-08-12,37.35,36.17,
2004-08-13,37.0,35.87,
2004-08-16,38.4,35.98,
2004-08-17,39.44,37.9,
2004-08-18,39.54,37.42,
2004-08-19,40.48,36.35,
2004-08-20,39.91,38.11,
2004-08-23,40.0,39.11,
2004-08-24,39.93,38.32,
2004-08-25,40.49,38.16,
2004-08-26,40.83,39.7,
2004-08-27,40.39,39.6,
2004-08-30,39.95,38.25,
2004-08-31,38.85,37.86,
2004-09-01,39.01,38.02,11.0
2004-09-02,39.64,37.91,
2004-09-03,40.01,38.64,
2004-09-07,39.36,38.11,
2004-09-08,38.81,37.71,
2004-09-09,38.31,37.36,
2004-09-10,38.8,37.9,
2004-09-13,40.04,38.82,
2004-09-14,42.75,39.9,
2004-09-15,43.18,41.87,
2004-09-16,44.28,42.35,
2004-09-17,43.26,42.39,
2004-09-20,43.99,42.61,
2004-09-21,43.77,42.77,
2004-09-22,43.24,41.17,
2004-09-23,42.2,41.11,
2004-09-24,41.91,40.85,
2004-09-27,41.01,39.75,
2004-09-28,40.33,38.97,
2004-09-29,40.92,39.36,
2004-09-30,41.28,40.21,
2004-10-01,41.3,40.39,11.0
2004-10-04,41.68,40.74,
2004-10-05,41.25,40.57,
2004-10-06,41.41,40.4,
2004-10-07,42.7,40.85,
2004-10-08,41.19,39.63,
2004-10-11,40.75,39.41,
2004-10-12,40.58,39.47,
2004-10-13,41.55,39.75,
2004-10-14,39.55,38.73,
2004-10-15,39.67,37.88,
2004-10-18,39.47,37.89,
2004-10-19,39.85,38.17,
2004-10-20,38.59,37.79,
2004-10-21,40.19,38.5,
2004-10-22,36.8,33.0,
2004-10-25,34.41,33.72,
2004-10-26,34.26,33.51,
2004-10-27,34.63,33.62,
2004-10-28,34.77,34.14,
2004-10-29,34.45,34.0,
2004-11-01,35.1526,34.15,13.0
2004-11-02,36.49,35.14,
2004-11-03,37.62,35.56,
2004-11-04,37.29,35.52,
2004-11-05,37.39,36.02,
2004-11-08,37.58,36.72,
2004-11-09,37.81,36.7,
2004-11-10,38.84,37.83,
2004-11-11,39.0,37.64,
2004-11-12,40.94,39.0,
2004-11-15,41.5,40.18,
2004-11-16,40.66,39.75,
2004-11-17,40.59,39.54,
2004-11-18,40.96,39.59,
2004-11-19,39.44,38.19,
2004-11-22,38.53,37.58,
2004-11-23,39.68,38.03,
2004-11-24,39.16,38.1,
2004-11-26,39.34,38.89,
2004-11-29,39.62,37.71,
2004-11-30,39.8,38.95,
2004-12-01,40.0,39.25,17.0
2004-12-02,40.74,39.28,
2004-12-03,40.46,39.54,
2004-12-06,39.98,39.15,
2004-12-07,39.75,38.05,
2004-12-08,39.1,37.99,
2004-12-09,39.95,38.17,
2004-12-10,40.1,39.0,
2004-12-13,40.28,38.82,
2004-12-14,40.47,39.94,
2004-12-15,41.0,40.21,
2004-12-16,41.0,39.71,
2004-12-17,40.22,39.87,
2004-12-20,40.49,38.81,
2004-12-21,39.42,38.64,
2004-12-22,39.59,38.55,
2004-12-23,39.52,38.92,
2004-12-27,42.93,39.47,
2004-12-28,45.12,43.5,
2004-12-29,45.68,44.44,
2004-12-30,45.53,44.55,
2004-12-31,45.49,44.16,
2005-01-01,,,13.0
2005-01-03,45.44,44.21,
2005-01-04,43.26,41.5,
2005-01-05,42.76,41.56,
2005-01-06,42.25,40.9,
2005-01-07,42.69,41.16,
2005-01-10,42.96,41.71,
2005-01-11,42.16,41.01,
2005-01-12,42.48,40.82,
2005-01-13,44.58,42.34,
2005-01-14,44.66,42.36,
2005-01-18,45.0,44.15,
2005-01-19,44.74,43.43,
2005-01-20,42.68,41.64,
2005-01-21,42.55,41.02,
2005-01-24,41.95,40.31,
2005-01-25,41.44,40.45,
2005-01-26,41.8,40.26,
2005-01-27,42.4,41.14,
2005-01-28,43.0,41.53,
2005-01-31,43.42,42.43,
2005-02-01,43.27,42.38,11.0
2005-02-02,43.59,40.86,
2005-02-03,35.89,34.53,
2005-02-04,35.98,35.19,
2005-02-07,35.84,35.55,
2005-02-08,36.52,35.53,
2005-02-09,36.8,35.87,
2005-02-10,36.11,35.53,
2005-02-11,35.95,35.0,
2005-02-14,36.63,35.5,
2005-02-15,36.45,35.75,
2005-02-16,36.35,35.58,
2005-02-17,35.85,35.25,
2005-02-18,35.75,35.1,
2005-02-22,35.39,34.51,
2005-02-23,34.97,33.2,
2005-02-24,34.85,33.66,
2005-02-25,35.23,34.48,
2005-02-28,35.66,34.665,
2005-03-01,35.41,34.82,11.0
2005-03-02,35.93,35.07,
2005-03-03,35.96,35.4,
2005-03-04,36.31,35.7,
2005-03-07,36.4,35.81,
2005-03-08,36.4299,35.75,
2005-03-09,36.5,34.9,
2005-03-10,35.71,34.57,
2005-03-11,34.87,34.05,
2005-03-14,34.75,34.0,
2005-03-15,34.85,33.9,
2005-03-16,34.44,33.6,
2005-03-17,34.44,33.58,
2005-03-18,34.28,33.65,
2005-03-21,34.63,33.54,
2005-03-22,33.94,33.07,
2005-03-23,33.84,32.82,
2005-03-24,33.88,32.87,
2005-03-28,33.65,33.02,
2005-03-29,34.15,33.23,
2005-03-30,34.52,33.51,
2005-03-31,34.55,34.0,
2005-04-01,34.71,33.78,11.0
2005-04-04,35.18,33.81,
2005-04-05,35.34,34.99,
2005-04-06,35.2,34.62,
2005-04-07,34.92,34.5,
2005-04-08,34.93,34.57,
2005-04-11,35.0,34.36,
2005-04-12,34.64,33.66,
2005-04-13,34.71,34.15,
2005-04-14,34.5,33.88,
2005-04-15,34.0,33.02,
2005-04-18,33.58,32.84,
2005-04-19,33.37,32.01,
2005-04-20,33.76,32.9,
2005-04-21,33.89,32.89,
2005-04-22,33.63,32.91,
2005-04-25,33.59,33.05,
2005-04-26,33.98,32.58,
2005-04-27,31.74,30.6,
2005-04-28,32.92,31.63,
2005-04-29,32.89,31.52,
2005-05-01,,,12.0
2005-05-02,33.28,32.1,
2005-05-03,33.56,32.89,
2005-05-04,34.12,33.27,
2005-05-05,34.18,33.59,
2005-05-06,34.69,34.14,
2005-05-09,34.8,34.25,
2005-05-10,34.47,34.02,
2005-05-11,34.51,33.65,
2005-05-12,34.12,33.55,
2005-05-13,34.35,33.8,
2005-05-16,34.77,33.92,
2005-05-17,34.82,34.09,
2005-05-18,35.97,34.73,
2005-05-19,35.91,35.33,
2005-05-20,35.6,34.96,
2005-05-23,36.02,35.39,
2005-05-24,35.57,35.13,
2005-05-25,35.45,35.19,
2005-05-26,35.68,35.17,
2005-05-27,35.55,35.15,
2005-05-31,36.04,35.29,
2005-06-01,36.99,35.44,12.0
2005-06-02,36.911,36.21,
2005-06-03,36.5,35.32,
2005-06-06,36.02,35.48,
2005-06-07,36.2,35.29,
2005-06-08,35.48,34.8,
2005-06-09,35.28,34.4,
2005-06-10,35.29,34.47,
2005-06-13,35.41,34.65,
2005-06-14,35.17,34.79,
2005-06-15,35.41,34.52,
2005-06-16,35.81,35.16,
2005-06-17,36.07,35.16,
2005-06-20,35.97,35.04,
2005-06-21,35.81,35.28,
2005-06-22,35.85,35.14,
2005-06-23,35.56,35.1,
2005-06-24,35.44,34.8801,
2005-06-27,35.05,34.17,
2005-06-28,34.63,33.59,
2005-06-29,34.07,33.27,
2005-06-30,33.56,32.93,
2005-07-01,33.27,32.79,13.0
2005-07-05,34.48,33.45,
2005-07-06,34.4,33.86,
2005-07-07,34.51,33.8,
2005-07-08,34.75,33.85,
2005-07-11,35.68,34.6,
2005-07-12,36.54,35.46,
2005-07-13,36.55,36.19,
2005-07-14,37.42,36.88,
2005-07-15,37.5,36.75,
2005-07-18,37.19,36.76,
2005-07-19,38.17,36.69,
2005-07-20,38.25,37.3,
2005-07-21,39.75,37.76,
2005-07-22,38.23,37.24,
2005-07-25,39.04,37.85,
2005-07-26,38.75,37.72,
2005-07-27,43.74,41.84,
2005-07-28,45.81,43.37,
2005-07-29,45.75,44.61,
2005-08-01,45.19,44.35,13.0
2005-08-02,46.97,44.88,
2005-08-03,46.18,45.84,
2005-08-04,45.77,45.42,
2005-08-05,45.71,45.17,
2005-08-08,45.9,45.26,
2005-08-09,46.439,45.75,
2005-08-10,45.57,44.59,
2005-08-11,45.211,44.5,
2005-08-12,45.72,44.05,
2005-08-15,45.35,43.88,
2005-08-16,44.94,44.2,
2005-08-17,44.43,44.12,
2005-08-18,43.9,43.51,
2005-08-19,43.77,43.3301,
2005-08-22,44.27,42.94,
2005-08-23,43.97,43.22,
2005-08-24,43.32,42.27,
2005-08-25,42.8,42.08,
2005-08-26,42.63,42.26,
2005-08-29,43.0,41.91,
2005-08-30,42.71,41.96,
2005-08-31,42.81,42.04,
2005-09-01,42.97,41.75,12.0
2005-09-02,42.05,41.04,
2005-09-06,43.65,41.51,
2005-09-07,44.3,43.45,
2005-09-08,43.49,42.83,
2005-09-09,43.2,42.81,
2005-09-12,44.96,42.69,
2005-09-13,44.38,43.44,
2005-09-14,44.73,42.82,
2005-09-15,43.59,42.65,
2005-09-16,42.92,42.12,
2005-09-19,43.43,42.17,
2005-09-20,43.01,41.77,
2005-09-21,42.64,41.25,
2005-09-22,42.27,40.5,
2005-09-23,42.62,41.55,
2005-09-26,43.42,42.4,
2005-09-27,43.73,42.82,
2005-09-28,43.74,42.99,
2005-09-29,44.8,43.13,
2005-09-30,45.84,44.6,
2005-10-01,,,12.0
2005-10-03,46.59,45.16,
2005-10-04,46.12,44.5,
2005-10-05,45.29,43.89,
2005-10-06,44.81,43.33,
2005-10-07,44.61,43.38,
2005-10-10,44.38,43.58,
2005-10-11,44.32,43.23,
2005-10-12,43.68,42.44,
2005-10-13,42.98,41.9,
2005-10-14,43.87,42.34,
2005-10-17,45.02,43.62,
2005-10-18,45.05,44.3,
2005-10-19,45.86,44.28,
2005-10-20,46.07,44.68,
2005-10-21,46.05,45.15,
2005-10-24,46.96,45.86,
2005-10-25,47.0,46.04,
2005-10-26,41.1,39.48,
2005-10-27,39.9,38.86,
2005-10-28,39.65,38.72,
2005-10-31,40.39,39.12,
2005-11-01,40.74,39.65,15.0
2005-11-02,41.23,39.8,
2005-11-03,42.0001,40.85,
2005-11-04,41.8,40.91,
2005-11-07,41.47,40.55,
2005-11-08,42.11,41.03,
2005-11-09,42.0,41.28,
2005-11-10,42.45,40.86,
2005-11-11,43.04,42.25,
2005-11-14,43.0,42.34,
2005-11-15,45.65,44.43,
2005-11-16,45.4,44.24,
2005-11-17,46.76,45.36,
2005-11-18,48.0,46.66,
2005-11-21,48.31,47.28,
2005-11-22,49.01,47.34,
2005-11-23,48.96,48.09,
2005-11-25,48.48,47.62,
2005-11-28,49.12,47.62,
2005-11-29,49.43,48.12,
2005-11-30,48.68,47.55,
2005-12-01,49.4,48.63,19.0
2005-12-02,49.53,48.4,
2005-12-05,49.35,48.75,
2005-12-06,49.9,49.06,
2005-12-07,49.47,48.29,
2005-12-08,49.1,47.86,
2005-12-09,49.04,48.25,
2005-12-12,49.3,48.64,
2005-12-13,49.67,48.48,
2005-12-14,49.6,48.79,
2005-12-15,49.95,49.05,
2005-12-16,49.92,49.21,
2005-12-19,50.001,48.32,
2005-12-20,48.6,47.68,
2005-12-21,49.06,47.78,
2005-12-22,49.28,48.36,
2005-12-23,49.39,48.72,
2005-12-27,49.1,48.36,
2005-12-28,48.55,47.9,
2005-12-29,48.46,47.97,
2005-12-30,48.1999,47.14,
2006-01-01,,,14.0
2006-01-03,47.85,46.25,
2006-01-04,47.73,46.69,
2006-01-05,48.2,47.11,
2006-01-06,48.58,47.32,
2006-01-09,47.1,46.4,
2006-01-10,46.75,45.36,
2006-01-11,45.7,44.26,
2006-01-12,45.09,44.09,
2006-01-13,44.85,44.0,
2006-01-17,44.32,43.66,
2006-01-18,44.59,43.1,
2006-01-19,45.2392,44.3,
2006-01-20,44.36,43.2,
2006-01-23,44.75,43.5,
2006-01-24,44.43,43.42,
2006-01-25,44.47,43.34,
2006-01-26,44.78,43.79,
2006-01-27,45.22,44.53,
2006-01-30,45.97,44.7399,
2006-01-31,45.21,44.25,
2006-02-01,44.69,43.5,13.0
2006-02-02,44.04,39.8,
2006-02-03,38.5,37.37,
2006-02-06,38.34,37.77,
2006-02-07,38.2,37.2,
2006-02-08,38.39,37.11,
2006-02-09,39.0,37.93,
2006-02-10,38.52,37.37,
2006-02-13,38.42,37.53,
2006-02-14,38.49,37.38,
2006-02-15,39.28,38.1,
2006-02-16,40.0,38.83,
2006-02-17,39.38,38.91,
2006-02-21,39.11,38.26,
2006-02-22,39.1,37.71,
2006-02-23,38.75,37.87,
2006-02-24,38.41,37.86,
2006-02-27,38.78,37.93,
2006-02-28,38.09,37.05,
2006-03-01,37.69,36.85,12.0
2006-03-02,37.0,35.37,
2006-03-03,37.83,36.67,
2006-03-06,37.58,36.77,
2006-03-07,37.42,36.7,
2006-03-08,37.47,36.61,
2006-03-09,36.96,35.9,
2006-03-10,36.5,35.74,
2006-03-13,36.63,35.97,
2006-03-14,37.0,36.01,
2006-03-15,37.0,36.43,
2006-03-16,37.39,36.74,
2006-03-17,36.98,35.85,
2006-03-20,37.27,35.8,
2006-03-21,36.73,35.66,
2006-03-22,36.54,35.79,
2006-03-23,36.34,35.48,
2006-03-24,36.12,35.31,
2006-03-27,35.66,35.1391,
2006-03-28,36.02,35.2,
2006-03-29,36.81,35.31,
2006-03-30,36.9,36.18,
2006-03-31,36.77,36.48,
2006-04-01,,,12.0
2006-04-03,37.33,36.1,
2006-04-04,37.1,36.02,
2006-04-05,37.34,36.27,
2006-04-06,38.84,37.13,
2006-04-07,38.67,37.0,
2006-04-10,37.28,36.22,
2006-04-11,36.75,35.52,
2006-04-12,36.44,35.91,
2006-04-13,36.72,35.49,
2006-04-17,36.62,35.05,
2006-04-18,36.45,35.2,
2006-04-19,36.96,35.89,
2006-04-20,37.2,36.23,
2006-04-21,36.78,35.72,
2006-04-24,36.115,35.32,
2006-04-25,35.77,35.01,
2006-04-26,36.35,35.15,
2006-04-27,35.87,35.3,
2006-04-28,35.89,35.14,
2006-05-01,35.57,34.44,13.0
2006-05-02,34.94,34.23,
2006-05-03,34.39,33.51,
2006-05-04,34.72,34.38,
2006-05-05,35.04,34.15,
2006-05-08,35.31,34.47,
2006-05-09,35.26,34.21,
2006-05-10,35.0,34.1,
2006-05-11,34.15,33.08,
2006-05-12,33.78,32.55,
2006-05-15,32.85,32.21,
2006-05-16,33.02,32.32,
2006-05-17,32.7,31.53,
2006-05-18,33.64,31.52,
2006-05-19,34.0,32.03,
2006-05-22,34.99,33.18,
2006-05-23,36.0,33.76,
2006-05-24,35.23,33.37,
2006-05-25,35.69,34.6,
2006-05-26,36.5,35.46,
2006-05-30,35.75,34.44,
2006-05-31,34.94,33.73,
2006-06-01,35.45,34.3,13.0
2006-06-02,35.22,34.05,
2006-06-05,34.54,33.27,
2006-06-06,33.8,32.93,
2006-06-07,34.54,32.91,
2006-06-08,34.06,32.42,
2006-06-09,34.35,33.45,
2006-06-12,34.45,33.49,
2006-06-13,34.17,33.135,
2006-06-14,33.99,33.08,
2006-06-15,35.17,33.67,
2006-06-16,35.26,34.7,
2006-06-19,35.48,35.04,
2006-06-20,35.65,34.88,
2006-06-21,37.05,35.34,
2006-06-22,36.8514,36.11,
2006-06-23,36.65,36.02,
2006-06-26,37.17,36.43,
2006-06-27,37.5,36.17,
2006-06-28,37.11,36.48,
2006-06-29,38.57,36.7,
2006-06-30,38.84,37.83,
2006-07-01,,,13.0
2006-07-03,38.62,38.23,
2006-07-05,38.43,36.78,
2006-07-06,37.74,36.52,
2006-07-07,37.28,35.75,
2006-07-10,36.7,35.4,
2006-07-11,35.92,35.01,
2006-07-12,35.9,34.57,
2006-07-13,34.63,33.71,
2006-07-14,33.73,32.8,
2006-07-17,33.93,32.79,
2006-07-18,34.29,32.96,
2006-07-19,34.77,33.39,
2006-07-20,34.81,33.83,
2006-07-21,33.97,32.92,
2006-07-24,34.68,33.34,
2006-07-25,34.16,33.39,
2006-07-26,29.0,25.96,
2006-07-27,26.8,26.0,
2006-07-28,27.18,26.57,
2006-07-31,27.29,26.74,
2006-08-01,26.64,25.84,14.0
2006-08-02,26.3,25.89,
2006-08-03,26.9,25.9,
2006-08-04,27.59,26.8,
2006-08-07,27.29,26.59,
2006-08-08,27.02,26.19,
2006-08-09,26.7,26.0,
2006-08-10,26.52,25.88,
2006-08-11,26.43,25.76,
2006-08-14,27.06,26.18,
2006-08-15,27.86,26.62,
2006-08-16,28.14,27.52,
2006-08-17,29.75,27.83,
2006-08-18,29.23,28.22,
2006-08-21,28.98,27.97,
2006-08-22,28.89,28.05,
2006-08-23,28.89,27.77,
2006-08-24,28.25,27.54,
2006-08-25,28.23,27.62,
2006-08-28,29.0,28.27,
2006-08-29,29.72,28.75,
2006-08-30,30.85,29.48,
2006-08-31,30.99,30.47,
2006-09-01,31.8,30.85,14.0
2006-09-05,32.3,31.24,
2006-09-06,31.98,30.65,
2006-09-07,30.64,29.68,
2006-09-08,30.66,29.94,
2006-09-11,31.13,29.72,
2006-09-12,31.94,30.53,
2006-09-13,31.96,31.37,
2006-09-14,31.87,31.18,
2006-09-15,32.74,31.58,
2006-09-18,32.67,31.88,
2006-09-19,32.3,30.82,
2006-09-20,32.81,31.8,
2006-09-21,32.56,30.07,
2006-09-22,30.95,29.9,
